1706,見
1707,規
1708,視
1709,覚
1710,覧
1711,親
1712,観
1713,角
1714,解
1715,触
1716,言
1717,訂
1718,訃
1719,計
1720,討
1721,訓
1722,託
1723,記
1724,訟
1725,訪
1726,設
1727,許
1728,訳
1729,訴
1730,診
1731,証
1732,詐
1733,詔
1734,評
1735,詞
1736,詠
1737,詣
1738,試
1739,詩
1740,詮
1741,詰
1742,話
1743,該
1744,詳
1745,誇
1746,誉
1747,誌
1748,認
1749,誓
1750,誕
1751,誘
1752,語
1753,誠
1754,誤
1755,説
1756,読
1757,誰
1758,課
1759,調
1760,談
1761,請
1762,論
1763,諦
1764,諧
1765,諭
1766,諮
1767,諸
1768,諾
1769,謀
1770,謁
1771,謄
1772,謎
1773,謙
1774,講
1775,謝
1776,謡
1777,謹
1778,識
1779,譜
1780,警
1781,議
1782,譲
1783,護
1784,谷
1785,豆
1786,豊
1787,豚
1788,象
1789,豪
1790,貌
1791,貝
1792,貞
1793,負
1794,財
1795,貢
1796,貧
1797,貨
1798,販
1799,貪
1800,貫
1801,責
1802,貯
1803,貴
1804,買
1805,貸
1806,費
1807,貼
1808,貿
1809,賀
1810,賂
1811,賃
1812,賄
1813,資
1814,賊
1815,賓
1816,賛
1817,賜
1818,賞
1819,賠
1820,賢
1821,賦
1822,質
1823,賭
1824,購
1825,贈
1826,赤
1827,赦
1828,走
1829,赴
1830,起
1831,超
1832,越
1833,趣
1834,足
1835,距
1836,跡
1837,路
1838,跳
1839,践
1840,踊
1841,踏
1842,踪
1843,蹴
1844,躍
1845,身
1846,車
1847,軌
1848,軍
1849,軒
1850,軟
1851,転
1852,軸
1853,軽
1854,較
1855,載
1856,輝
1857,輩
1858,輪
1859,輸
1860,轄
1861,辛
1862,辞
1863,辣
1864,辱
1865,農
1866,辺
1867,込
1868,迅
1869,迎
1870,近
1871,返
1872,迫
1873,迭
1874,述
1875,迷
1876,追
1877,退
1878,送
1879,逃
1880,逆
1881,透
1882,逐
1883,逓
1884,途
1885,通
1886,逝
1887,速
1888,造
1889,連
1890,逮
1891,週
1892,進
1893,逸
1894,遂
1895,遅
1896,遇
1897,遊
1898,運
1899,遍
1900,過
1901,道
1902,達
1903,違
1904,遜
1905,遠
1906,遡
1907,遣
1908,適
1909,遭
1910,遮
1911,遵
1912,遷
1913,選
1914,遺
1915,避
1916,還
1917,那
1918,邦
1919,邪
1920,邸
1921,郊
1922,郎
1923,郡
1924,部
1925,郭
1926,郵
1927,郷
1928,都
1929,酌
1930,配
1931,酎
1932,酒
1933,酔
1934,酢
1935,酪
1936,酬
1937,酵
1938,酷
1939,酸
1940,醒
1941,醜
1942,醸
1943,采
1944,釈
1945,里
1946,重
1947,野
1948,量
1949,金
1950,釜
1951,針
1952,釣
1953,鈍
1954,鈴
1955,鉄
1956,鉛
1957,鉢
1958,鉱
1959,銀
1960,銃
1961,銅
1962,銘
1963,銭
1964,鋭
1965,鋳
1966,鋼
1967,錠
1968,錦
1969,錬
1970,錮
1971,錯
1972,録
1973,鍋
1974,鍛
1975,鍵
1976,鎌
1977,鎖
1978,鎮
1979,鏡
1980,鐘
1981,鑑
1982,長
1983,門
1984,閉
1985,開
1986,閑
1987,間
1988,関
1989,閣
1990,閥
1991,閲
1992,闇
1993,闘
1994,阜
1995,阪
1996,防
1997,阻
1998,附
1999,降
2000,限
2001,陛
2002,院
2003,陣
2004,除
2005,陥
2006,陪
2007,陰
2008,陳
2009,陵
2010,陶
2011,陸
2012,険
2013,陽
2014,隅
2015,隆
2016,隊
2017,階
2018,随
2019,隔
2020,隙
2021,際
2022,障
2023,隠
2024,隣
2025,隷
2026,隻
2027,雄
2028,雅
2029,集
2030,雇
2031,雌
2032,雑
2033,離
2034,難
2035,雨
2036,雪
2037,雰
2038,雲
2039,零
2040,雷
2041,電
2042,需
2043,震
2044,霊
2045,霜
2046,霧
2047,露
2048,青
2049,静
2050,非
2051,面
2052,革
2053,靴
2054,韓
2055,音
2056,韻
2057,響
2058,頂
2059,頃
2060,項
2061,順
2062,須
2063,預
2064,頑
2065,頒
2066,頓
2067,領
2068,頭
2069,頰
2070,頻
2071,頼
2072,題
2073,額
2074,顎
2075,顔
2076,顕
2077,願
2078,類
2079,顧
2080,風
2081,飛
2082,食
2083,飢
2084,飯
2085,飲
2086,飼
2087,飽
2088,飾
2089,餅
2090,養
2091,餌
2092,餓
2093,館
2094,首
2095,香
2096,馬
2097,駄
2098,駅
2099,駆
2100,駐
2101,駒
2102,騎
2103,騒
2104,験
2105,騰
2106,驚
2107,骨
2108,骸
2109,髄
2110,高
2111,髪
2112,鬱
2113,鬼
2114,魂
2115,魅
2116,魔
2117,魚
2118,鮮
2119,鯨
2120,鳥
2121,鳴
2122,鶏
2123,鶴
2124,鹿
2125,麓
2126,麗
2127,麦
2128,麺
2129,麻
2130,黄
2131,黒
2132,黙
2133,鼓
2134,鼻
2135,齢
2136,叱
